,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Tempo,Duration_ms,Stream
292,0.77,0.787,-3.748,0.0583,0.198,0.0,0.513,119.986,140500.0,481307838.0
293,0.534,0.855,-4.923,0.183,0.0607,0.000263,0.42,122.06,153443.0,18374300.0
294,0.798,0.62,-7.079,0.232,0.414,0.0192,0.235,120.031,164000.0,980693352.0
295,0.748,0.841,-5.08,0.177,0.00445,1.33e-06,0.717,123.045,129817.0,117679131.0
296,0.66,0.942,-2.273,0.185,0.00789,1.76e-05,0.543,126.017,158571.0,27908495.0
297,0.79,0.764,-4.685,0.0737,0.0836,0.0871,0.473,123.046,185366.0,38610617.0
298,0.652,0.855,-6.411,0.0775,0.00658,0.409,0.0834,127.964,146250.0,32419330.0
299,0.747,0.833,-2.867,0.045,0.374,0.0,0.687,128.008,215760.0,782756255.0
300,0.795,0.8,-6.32,0.0309,0.0354,7.25e-05,0.934,116.032,202735.0,1357658479.0
301,0.504,0.904,-6.863,0.179,0.356,0.121,0.772,176.808,183440.0,649281620.0
302,0.658,0.783,-4.615,0.113,0.0798,0.00018,0.491,126.027,202246.0,190102352.0
303,0.601,0.532,-9.119,0.0286,0.432,6.25e-06,0.341,136.571,281613.0,828968108.0
304,0.554,0.315,-11.028,0.0298,0.828,5.53e-06,0.325,128.157,241787.0,654292280.0
305,0.729,0.844,-8.824,0.0344,0.149,2.87e-06,0.777,131.459,275440.0,562468940.0
306,0.414,0.428,-11.097,0.0278,0.382,0.000243,0.282,145.075,377093.0,606925181.0
307,0.526,0.925,-5.584,0.0363,0.102,8.9e-06,0.819,140.308,272394.0,236457156.0
308,0.559,0.473,-7.712,0.0279,0.446,0.00141,0.397,121.227,192827.0,242563343.0
309,0.594,0.935,-2.018,0.0357,0.243,2.36e-06,0.602,113.99,208547.0,133344222.0
310,0.789,0.858,-5.542,0.311,0.127,0.0,0.775,140.022,219333.0,1054470731.0
311,0.491,0.956,-1.538,0.392,0.0295,0.0,0.811,173.585,276920.0,678424384.0
312,0.687,0.793,-4.254,0.166,0.0603,0.0,0.751,107.045,205733.0,778880225.0
313,0.632,0.924,-1.802,0.29,0.281,0.0,0.441,86.844,267520.0,296375103.0
314,0.654,0.75,-7.509,0.105,0.246,0.0178,0.557,92.78,272507.0,293182456.0
315,0.261,0.852,-4.965,0.158,0.139,4.26e-05,0.431,177.997,284493.0,73726722.0
316,0.759,0.678,-5.148,0.314,0.23,0.0,0.327,89.64,205560.0,115228530.0
317,0.754,0.631,-4.751,0.307,0.552,0.0,0.432,94.577,178213.0,170592836.0
318,0.74,0.574,-6.938,0.245,0.411,0.0,0.33,149.762,140747.0,128273029.0
319,0.73,0.576,-5.442,0.287,0.354,3.59e-05,0.155,92.131,228461.0,114490460.0
320,0.715,0.62,-6.005,0.0484,0.417,0.0,0.172,97.95,221520.0,279832635.0
321,0.561,0.52,-9.342,0.244,0.0503,1.86e-06,0.424,153.15,239360.0,311694937.0
322,0.529,0.673,-4.711,0.175,0.000307,2.41e-06,0.366,165.921,218365.0,413205085.0
323,0.671,0.658,-5.567,0.309,0.189,8.66e-05,0.257,87.933,207307.0,81603704.0
324,0.749,0.63,-6.652,0.116,0.0623,0.0,0.445,122.03,242027.0,119787835.0
325,0.847,0.733,-6.439,0.16,0.00574,1.04e-05,0.202,130.029,193591.0,182739405.0
326,0.841,0.358,-8.368,0.591,0.0201,0.0,0.329,158.014,261544.0,100595022.0
327,0.908,0.546,-10.491,0.323,0.0127,0.0,0.225,131.016,170502.0,107919519.0
328,0.773,0.701,-6.386,0.0512,0.01,0.0,0.203,129.963,214589.0,87618118.0
329,0.849,0.424,-9.579,0.324,0.0635,0.0,0.153,145.887,242966.0,501420741.0
330,0.367,0.665,-2.821,0.0465,0.145,0.0,0.31,148.913,229147.0,578115634.0
331,0.79,0.647,-5.983,0.136,0.0515,0.0,0.654,87.999,211000.0,720756420.0
332,0.639,0.628,-7.578,0.0399,0.0381,0.0,0.43,90.482,237507.0,543286408.0
333,0.789,0.858,-5.542,0.311,0.127,0.0,0.775,140.022,219333.0,1054470731.0
334,0.724,0.573,-4.113,0.0549,0.118,0.0,0.438,113.088,135920.0,627167330.0
335,0.617,0.717,-7.858,0.153,0.00564,0.0,0.49,103.992,311867.0,1123296395.0
336,0.542,0.466,-8.665,0.0831,0.141,0.000445,0.124,191.385,243440.0,302891517.0
337,0.669,0.419,-6.724,0.522,0.376,0.0,0.0397,109.813,215320.0,335460654.0
338,0.667,0.747,-7.059,0.189,0.337,0.0,0.918,86.917,203493.0,379099876.0
339,0.629,0.696,-5.572,0.348,0.0195,0.0,0.623,93.034,207627.0,853381478.0
340,0.78,0.877,-3.683,0.0427,0.148,2.36e-06,0.909,133.263,191973.0,473691093.0
341,0.374,0.727,-4.352,0.0309,0.237,0.0,0.283,155.127,257027.0,392257514.0
342,0.641,0.593,-7.884,0.0264,0.46,0.0,0.437,119.828,281000.0,303652374.0
343,0.631,0.683,-8.788,0.0344,0.291,0.0,0.708,97.959,161040.0,229810217.0
344,0.54,0.367,-14.238,0.0277,0.0367,0.0,0.252,70.276,237240.0,268107480.0
345,0.401,0.499,-7.643,0.0272,0.217,0.0,0.262,144.276,184080.0,235730264.0
346,0.542,0.665,-8.121,0.0297,0.522,0.0,0.417,147.977,272827.0,189533009.0
347,0.389,0.443,-8.546,0.0304,0.571,0.00178,0.0888,76.54,229853.0,172275945.0
348,0.389,0.71,-6.265,0.0351,0.161,0.0,0.666,160.397,179040.0,106123325.0
349,0.663,0.579,-6.982,0.0269,0.645,0.0,0.48,89.929,185040.0,127896578.0
350,0.78,0.689,-5.668,0.141,0.0368,9.69e-06,0.642,115.042,225389.0,354986175.0
351,0.646,0.77,-6.596,0.226,0.00249,0.0,0.681,99.165,236133.0,836260550.0
352,0.545,0.641,-6.398,0.0998,0.00453,6.59e-05,0.464,121.892,215460.0,116409094.0
353,0.693,0.887,-5.039,0.0795,0.0581,2.71e-06,0.864,114.942,278282.0,276384322.0
354,0.508,0.72,-5.908,0.0628,0.272,0.0,0.472,79.983,261640.0,1257746758.0
355,0.652,0.749,-5.248,0.0886,0.0848,0.0,0.651,94.103,267413.0,524847088.0
356,0.903,0.519,-9.151,0.26,0.281,0.000106,0.587,114.991,116727.0,71933137.0
357,0.587,0.299,-7.365,0.0263,0.779,0.0,0.356,94.992,259550.0,739180747.0
358,0.583,0.621,-6.902,0.0479,0.00972,0.00106,0.399,140.036,323480.0,520085958.0
359,0.732,0.899,-4.237,0.143,0.00496,4.64e-05,0.759,127.091,236093.0,480726300.0
360,0.872,0.681,-4.348,0.11,0.0462,1.38e-05,0.481,96.986,188009.0,42618413.0
361,0.744,0.868,-4.524,0.047,0.0326,0.0,0.586,93.037,206420.0,664205050.0
362,0.852,0.797,-6.543,0.0614,0.322,2.69e-06,0.741,96.008,192600.0,536817412.0
363,0.812,0.855,-3.725,0.0554,0.0789,0.000167,0.573,90.04,192477.0,295869713.0
364,0.819,0.741,-6.538,0.0412,0.104,0.0,0.84,97.014,210933.0,315104207.0
365,0.655,0.797,-4.787,0.153,0.198,0.0,0.839,177.928,229360.0,1506598267.0
366,0.737,0.86,-2.652,0.0593,0.11,1.94e-06,0.656,93.989,193227.0,1170562263.0
367,0.77,0.804,-5.479,0.0623,0.16,1e-05,0.568,94.017,205520.0,203988701.0
368,0.703,0.909,-4.456,0.0358,0.216,1.57e-06,0.777,97.982,239920.0,197998077.0
369,0.76,0.9,-4.782,0.0668,0.0715,0.0,0.761,100.046,209493.0,201700378.0
370,0.733,0.685,-6.228,0.0533,0.363,0.000238,0.837,150.073,146947.0,49105411.0
371,0.652,0.631,-5.718,0.0893,0.524,0.000579,0.35,127.998,154424.0,682479132.0
372,0.629,0.692,-8.045,0.0376,0.00981,0.331,0.453,162.948,167916.0,560791223.0
373,0.8,0.658,-6.142,0.079,0.25,0.0,0.462,140.042,195429.0,1142825569.0
374,0.662,0.515,-6.867,0.199,0.458,0.0,0.386,69.808,174474.0,15859788.0
375,0.747,0.497,-6.542,0.0401,0.248,0.0,0.0663,142.046,158709.0,171091255.0
376,0.81,0.655,-6.779,0.0698,0.127,8.16e-05,0.809,150.002,193322.0,92010224.0
377,0.747,0.494,-7.957,0.141,0.393,0.0,0.624,76.006,228453.0,141369736.0
378,0.56,0.707,-6.863,0.07,0.264,0.000268,0.341,147.0,198058.0,77395440.0
379,0.594,0.679,-3.702,0.345,0.484,7.83e-06,0.66,106.726,152613.0,50148408.0
380,0.724,0.443,-3.743,0.0329,0.73,0.0,0.763,97.194,177791.0,266678074.0
381,0.871,0.815,-4.439,0.0477,0.127,6.18e-06,0.823,122.959,176575.0,192312139.0
382,0.719,0.753,-4.891,0.179,0.118,4.21e-06,0.675,174.107,204564.0,665804353.0
383,0.69,0.58,-4.395,0.199,0.0328,0.0,0.708,197.635,177627.0,31400753.0
384,0.754,0.778,-6.663,0.0335,0.00948,1.61e-05,0.916,128.925,214507.0,205577936.0
385,0.578,0.634,-5.979,0.333,0.00473,0.0,0.216,183.89,211652.0,290126900.0
386,0.483,0.492,-6.591,0.295,0.603,0.0,0.66,144.511,188213.0,268237254.0
387,0.589,0.642,-5.706,0.279,0.176,0.0,0.691,78.791,179067.0,13702635.0
388,0.591,0.785,-7.768,0.161,0.161,0.0,0.785,106.002,217547.0,89466323.0
389,0.721,0.637,-5.134,0.286,0.0406,0.0,0.691,193.922,222680.0,530878132.0
390,0.658,0.783,-4.615,0.113,0.0798,0.00018,0.491,126.027,202246.0,190102352.0
391,0.774,0.838,-3.914,0.114,0.0249,0.025,0.924,143.04,198800.0,893129259.0
392,0.788,0.844,-3.131,0.0334,0.25,0.000678,0.382,113.324,251240.0,424168867.0
393,0.759,0.699,-5.745,0.0307,0.202,0.000131,0.907,92.96,211067.0,588819207.0
394,0.751,0.834,-5.444,0.0437,0.3,1.77e-05,0.894,95.053,211160.0,581869840.0
395,0.669,0.843,-3.766,0.0268,0.169,0.0,0.702,147.08,255400.0,260444233.0
396,0.724,0.695,-5.226,0.0622,0.073,0.0,0.235,139.0,224400.0,423188557.0
397,0.791,0.733,-5.215,0.052,0.147,0.000381,0.761,114.98,192360.0,262573012.0
398,0.696,0.734,-5.294,0.0298,0.0485,0.0,0.711,107.987,225080.0,187278764.0
399,0.717,0.587,-7.296,0.0339,0.0192,0.0,0.544,129.954,216520.0,145511234.0
400,0.762,0.766,-3.955,0.0343,0.00776,6.98e-05,0.442,130.001,287120.0,1174282383.0
401,0.813,0.56,-5.904,0.0618,0.108,0.0,0.287,118.033,286041.0,628424773.0
402,0.817,0.672,-5.612,0.299,0.441,0.0,0.774,93.999,332240.0,396374422.0
403,0.879,0.703,-4.219,0.0701,0.143,0.0,0.788,94.004,199711.0,569523901.0
404,0.826,0.764,-4.341,0.0522,0.337,0.0,0.761,126.9,237627.0,1048932845.0
405,0.522,0.697,-5.288,0.103,0.0291,0.0,0.235,169.775,193959.0,529555988.0
406,0.578,0.634,-5.979,0.333,0.00473,0.0,0.216,183.89,211652.0,290126900.0
407,0.756,0.689,-3.87,0.0648,0.327,0.0,0.782,162.006,213312.0,195678858.0
408,0.591,0.785,-7.768,0.161,0.161,0.0,0.785,106.002,217547.0,89466323.0
409,0.788,0.814,-3.822,0.217,0.562,0.0,0.665,97.982,202098.0,13182610.0
410,0.736,0.727,-4.642,0.0571,0.0584,1.91e-06,0.644,94.048,229065.0,164335543.0
411,0.625,0.839,-4.824,0.0927,0.00762,2.35e-05,0.771,184.08,233520.0,87208105.0
412,0.803,0.779,-4.449,0.0694,0.066,2.23e-05,0.317,94.009,208895.0,32687696.0
413,0.687,0.781,-4.657,0.0944,0.166,4.32e-06,0.655,180.1,219721.0,9342135.0
414,0.868,0.764,-6.574,0.167,0.119,0.00143,0.397,96.994,263293.0,139147141.0
415,0.627,0.768,-5.296,0.0325,0.00291,0.0,0.237,127.953,274947.0,41489345.0
416,0.686,0.722,-5.4,0.256,0.108,0.0,0.515,94.006,205707.0,218642391.0
417,0.815,0.757,-6.16,0.039,0.382,3.28e-06,0.734,104.986,209680.0,174187402.0
418,0.691,0.894,-1.681,0.115,0.291,0.0,0.623,184.019,241880.0,255001593.0
419,0.376,0.43,-6.585,0.0328,0.0902,0.0,0.129,77.599,177323.0,528853212.0
420,0.672,0.322,-17.669,0.0339,0.144,2.96e-05,0.496,113.852,201680.0,266083896.0
421,0.274,0.144,-14.516,0.0482,0.92,0.000388,0.302,61.551,195493.0,205824087.0
422,0.477,0.6,-5.652,0.0324,0.271,0.0,0.29,152.062,229813.0,121359658.0
423,0.511,0.475,-14.667,0.161,0.708,0.0,0.819,98.957,195147.0,233844328.0
424,0.474,0.82,-7.699,0.243,0.493,0.0,0.697,164.718,140573.0,101142300.0
425,0.684,0.481,-10.305,0.0391,0.228,0.0,0.48,121.208,140227.0,193227242.0
426,0.273,0.227,-15.742,0.0351,0.848,2.31e-06,0.142,129.272,160307.0,244111564.0
427,0.435,0.391,-13.062,0.162,0.814,0.0,0.583,73.531,224920.0,117809204.0
428,0.555,0.692,-4.767,0.0277,0.0864,3.25e-05,0.313,88.995,222360.0,147021007.0
429,0.733,0.69,-5.529,0.0427,0.0635,1.18e-06,0.31,116.992,184613.0,646937556.0
430,0.526,0.606,-5.3,0.259,0.152,2.36e-06,0.492,116.622,182667.0,139674263.0
431,0.696,0.454,-6.756,0.153,0.123,0.0,0.136,92.928,260640.0,866702211.0
432,0.734,0.846,-3.425,0.0489,0.166,1.74e-06,0.604,98.026,209884.0,381634599.0
433,0.755,0.578,-8.932,0.145,0.316,0.0,0.581,94.148,176960.0,581510489.0
434,0.672,0.82,-4.456,0.0459,0.0368,0.000188,0.438,120.005,278573.0,349456576.0
435,0.58,0.66,-7.405,0.0429,0.0166,0.0,0.411,123.801,266307.0,92083585.0
436,0.62,0.62,-6.322,0.0375,0.0388,0.000213,0.459,144.835,148751.0,36852704.0
437,0.828,0.726,-6.389,0.0419,0.106,0.00101,0.67,113.017,212976.0,44683570.0
438,0.662,0.693,-4.298,0.0698,0.134,0.0,0.655,86.009,252120.0,327435679.0
439,0.645,0.534,-10.8,0.0479,0.157,0.0,0.463,105.02,226467.0,208337920.0
440,0.607,0.735,-6.065,0.095,0.253,0.0,0.964,88.894,151967.0,44638153.0
441,0.546,0.529,-10.511,0.0583,0.0862,6.5e-06,0.247,107.331,237787.0,379059402.0
442,0.929,0.7,-5.595,0.0906,0.144,0.0,0.802,120.009,132024.0,273237961.0
443,0.904,0.723,-5.224,0.26,0.0631,0.0,0.835,145.013,227478.0,638746688.0
444,0.676,0.659,-5.123,0.0476,0.194,0.0,0.595,134.985,193994.0,53989958.0
445,0.383,0.531,-7.814,0.0741,0.0753,0.000102,0.0375,105.971,293307.0,76686049.0
446,0.464,0.547,-8.137,0.339,0.0511,0.0,0.423,67.003,221492.0,256262137.0
447,0.744,0.448,-10.426,0.291,0.365,0.0,0.279,118.027,133521.0,17960938.0
448,0.53,0.517,-9.253,0.399,0.387,0.0,0.381,137.554,326813.0,48972127.0
449,0.336,0.627,-7.463,0.0384,0.164,0.0,0.35,150.273,241107.0,1437977604.0
450,0.561,0.782,-7.444,0.0317,0.022,0.0,0.704,127.148,153240.0,226569574.0
451,0.669,0.727,-7.588,0.0353,0.139,0.0,0.807,102.322,243493.0,257187137.0
452,0.65,0.531,-8.335,0.0364,0.457,0.0,0.487,78.946,258133.0,301955185.0
453,0.837,0.462,-7.89,0.0601,0.0339,0.0,0.762,139.986,201400.0,431793600.0
454,0.648,0.759,-4.315,0.306,0.0142,0.0,0.518,85.996,324307.0,227592322.0
455,0.576,0.526,-8.524,0.0325,0.323,2.01e-06,0.147,122.06,213667.0,194107435.0
456,0.742,0.468,-5.557,0.0625,0.0465,0.0,0.369,86.443,242200.0,231493779.0
457,0.501,0.378,-9.37,0.029,0.735,0.0,0.178,119.987,257733.0,218020440.0
458,0.368,0.505,-7.208,0.0285,0.367,6.63e-06,0.192,173.977,266933.0,102088157.0
459,0.715,0.654,-7.266,0.336,0.196,0.000117,0.762,175.589,245366.0,41725242.0
460,0.717,0.416,-9.875,0.0303,0.635,1.43e-06,0.381,100.026,213632.0,91092219.0
461,0.815,0.761,-7.162,0.144,0.192,0.0,0.82,121.999,200219.0,78684300.0
462,0.563,0.495,-10.272,0.0362,0.781,0.0,0.244,125.998,291462.0,85746449.0
463,0.673,0.714,-8.042,0.039,0.111,0.0,0.78,112.941,254653.0,52826792.0
464,0.7,0.343,-10.474,0.0308,0.767,0.0,0.488,137.864,315173.0,64456952.0
465,0.687,0.637,-9.55,0.13,0.12,0.0,0.56,152.0,290526.0,33410129.0
466,0.261,0.603,-6.733,0.0367,0.558,0.0,0.207,158.125,352711.0,37409758.0
467,0.362,0.378,-11.008,0.0329,0.679,0.0,0.575,87.549,470500.0,73834235.0
468,0.744,0.7,-7.663,0.0375,0.278,0.000155,0.867,144.033,309640.0,47727856.0
479,0.577,0.574,-6.525,0.0278,0.572,0.0,0.436,94.009,268165.0,237685270.0
480,0.483,0.468,-7.642,0.0341,0.784,0.0,0.319,135.875,247941.0,196665486.0
481,0.59,0.555,-6.861,0.0271,0.481,0.0,0.191,84.027,223460.0,106694938.0
482,0.609,0.538,-7.842,0.0273,0.328,0.0,0.608,130.015,321225.0,105143682.0
483,0.534,0.481,-9.016,0.0412,0.697,0.0,0.293,124.914,280282.0,141640304.0
484,0.684,0.771,-5.353,0.0307,0.548,0.0,0.539,119.982,299827.0,79477830.0
485,0.539,0.729,-7.588,0.0412,0.627,0.000941,0.435,112.074,279107.0,60032339.0
486,0.657,0.581,-8.108,0.0298,0.699,1.82e-05,0.323,118.037,243578.0,74341580.0
487,0.57,0.55,-8.343,0.035,0.524,3.73e-05,0.435,117.999,311186.0,114548526.0
488,0.857,0.893,-2.87,0.0422,0.0663,0.0,0.845,108.022,211667.0,75285958.0
489,0.619,0.429,-7.867,0.028,0.738,1.35e-05,0.545,90.058,195253.0,91740940.0
490,0.51,0.502,-7.016,0.0325,0.71,0.0,0.321,133.885,247286.0,100903028.0
491,0.54,0.796,-7.538,0.0521,0.371,0.00165,0.636,78.99,265063.0,28781713.0
492,0.815,0.761,-7.162,0.144,0.192,0.0,0.82,121.999,200219.0,78684300.0
493,0.52,0.485,-6.438,0.0269,0.927,0.000466,0.407,143.901,192187.0,42953279.0
494,0.609,0.759,-9.422,0.0336,0.245,2.84e-05,0.802,141.126,356942.0,46214786.0
495,0.334,0.3,-12.359,0.0377,0.863,1.62e-06,0.158,147.076,101799.0,25942155.0
496,0.533,0.436,-7.521,0.0276,0.234,3.17e-06,0.371,146.868,308158.0,49993575.0
497,0.442,0.574,-6.394,0.0828,0.273,0.0,0.308,167.857,292747.0,32957897.0
498,0.651,0.482,-8.666,0.0281,0.293,0.0,0.517,106.993,269185.0,84959335.0
500,0.481,0.262,-15.73,0.0414,0.735,0.0114,0.375,122.861,334744.0,557368632.0
509,0.417,0.934,-3.908,0.119,0.000278,0.0015,0.287,127.066,210240.0,949503301.0
510,0.413,0.873,-4.151,0.0536,0.000264,0.00249,0.48,116.68,218933.0,628447295.0
511,0.47,0.796,-3.277,0.0336,0.362,1.1e-06,0.215,113.108,167907.0,347276552.0
512,0.364,0.922,-4.217,0.0567,0.000915,0.0346,0.227,79.342,235053.0,340999078.0
513,0.538,0.981,-2.688,0.14,0.00662,0.0,0.711,101.414,255467.0,441264205.0
514,0.451,0.889,-2.693,0.261,0.00167,0.00215,0.586,131.073,153800.0,181343293.0
515,0.459,0.958,-2.333,0.0877,0.0283,0.0,0.586,142.707,211333.0,146971757.0
516,0.274,0.92,-4.096,0.0489,0.0303,0.000412,0.0397,154.016,189440.0,184400222.0
517,0.46,0.54,-5.132,0.0381,0.0324,0.0168,0.0506,137.855,215440.0,90938235.0
518,0.493,0.974,-3.252,0.135,0.0202,8.31e-05,0.354,99.647,201160.0,101333051.0
519,0.442,0.943,-3.205,0.0602,0.00293,8.71e-06,0.781,85.064,181533.0,778937392.0
520,0.38,0.988,-2.042,0.0639,2.64e-05,7.86e-05,0.769,186.113,176346.0,706697133.0
521,0.475,0.432,-7.844,0.0302,0.183,0.0,0.648,94.605,153467.0,493904399.0
522,0.546,0.814,-5.146,0.0314,0.023,0.0,0.146,104.98,285653.0,572329705.0
523,0.496,0.682,-4.095,0.0294,0.00552,2.94e-05,0.474,167.06,262333.0,551065028.0
524,0.531,0.909,-4.236,0.034,0.0175,0.0,0.814,97.546,178000.0,373991248.0
525,0.268,0.742,-4.939,0.0355,0.0518,0.0,0.416,159.779,321093.0,470768474.0
526,0.552,0.89,-3.409,0.0342,0.000143,0.0,0.716,146.525,232680.0,215950182.0
527,0.29,0.827,-3.451,0.0362,0.000659,2.55e-06,0.45,167.086,493400.0,352299012.0
528,0.559,0.543,-5.429,0.302,0.00133,2e-05,0.337,75.958,193000.0,137134525.0
529,0.447,0.449,-10.634,0.0376,0.934,0.961,0.036,92.468,315427.0,304049897.0
530,0.191,0.0582,-25.398,0.0578,0.961,0.89,0.0454,132.614,357707.0,312614767.0
531,0.231,0.0297,-31.544,0.0579,0.991,0.878,0.07,131.413,203800.0,177586576.0
532,0.316,0.00329,-38.901,0.0482,0.994,0.957,0.415,90.804,199167.0,3368451.0
533,0.339,0.00572,-32.309,0.0378,0.986,0.923,0.0616,72.7,198650.0,16169290.0
534,0.307,0.00229,-34.977,0.0519,0.992,0.931,0.281,67.775,283280.0,30419886.0
535,0.303,0.00958,-28.556,0.054,0.991,0.953,0.212,72.204,264845.0,12822980.0
536,0.218,0.00352,-39.627,0.0515,0.992,0.951,0.192,68.61,335542.0,31987794.0
537,0.231,0.206,-13.593,0.0332,0.965,0.856,0.136,141.628,442400.0,85582447.0
538,0.208,0.012,-29.933,0.0422,0.987,0.919,0.0391,175.159,257217.0,13213932.0
539,0.668,0.921,-3.727,0.0439,0.0492,0.00517,0.782,120.0,212440.0,407737878.0
540,0.602,0.905,-4.046,0.0775,0.000202,0.064,0.411,128.019,304840.0,496116359.0
541,0.55,0.874,-4.046,0.0321,0.000436,1.02e-05,0.318,121.61,240213.0,316493449.0
542,0.412,0.92,-4.852,0.0575,0.000456,0.0026,0.455,93.162,227440.0,201041577.0
543,0.366,0.963,-5.301,0.142,0.000273,0.0122,0.211,137.114,366213.0,188191094.0
544,0.585,0.842,-5.883,0.0556,0.00242,0.00686,0.428,118.211,237040.0,173292941.0
545,0.502,0.417,-7.665,0.0718,0.127,0.00419,0.218,180.301,281040.0,264508776.0
546,0.555,0.883,-3.426,0.0341,0.00114,0.041,0.507,125.02,316718.0,207866342.0
547,0.408,0.965,-4.232,0.05,6.94e-06,0.000402,0.349,136.018,218000.0,123322561.0
548,0.683,0.585,-6.76,0.0323,0.00819,0.0162,0.641,115.997,235000.0,152135034.0
549,0.392,0.476,-7.583,0.0249,0.397,0.000163,0.234,78.031,267597.0,771341288.0
550,0.37,0.866,-3.879,0.0384,0.0868,0.0,0.427,162.086,316693.0,315532319.0
551,0.39,0.649,-5.163,0.0345,0.172,0.0,0.144,121.161,299723.0,806239803.0
552,0.445,0.856,-3.674,0.0327,0.000202,0.0101,0.486,105.872,308333.0,233440383.0
553,0.653,0.73,-10.613,0.0429,0.0115,1.02e-05,0.894,108.709,220311.0,392902327.0
554,0.54,0.982,-2.962,0.0458,0.435,3.37e-05,0.91,126.294,265773.0,191871078.0
555,0.379,0.76,-10.961,0.0378,0.00298,0.0296,0.491,99.436,274088.0,329839315.0
556,0.308,0.747,-5.434,0.037,0.0645,8.27e-05,0.278,139.454,356160.0,109653445.0
557,0.579,0.954,-3.947,0.0558,0.583,0.0,0.583,93.448,265693.0,61272691.0
558,0.633,0.823,-5.792,0.0287,0.0516,0.000496,0.444,115.107,330533.0,75160311.0
559,0.354,0.982,-3.026,0.168,0.000237,0.000294,0.194,143.772,252613.0,525198814.0
560,0.291,0.974,-2.997,0.171,0.0177,5.44e-06,0.348,134.724,278600.0,383553771.0
561,0.568,0.981,-3.889,0.0887,0.00269,0.00275,0.307,135.146,284120.0,440543539.0
562,0.407,0.98,-1.58,0.107,0.00174,0.000112,0.537,131.066,254467.0,112251097.0
563,0.382,0.996,-4.119,0.104,0.00208,0.0,0.327,93.345,147840.0,297647780.0
564,0.427,0.946,-2.188,0.0469,0.000118,0.0253,0.237,101.305,260773.0,228741006.0
565,0.398,0.939,-2.865,0.0648,0.00591,0.000881,0.235,92.027,342821.0,289911594.0
566,0.544,0.69,-5.723,0.0425,0.012,0.0095,0.219,123.962,276147.0,265277606.0
567,0.516,0.991,-2.587,0.126,0.000467,4.66e-05,0.402,95.017,203587.0,24596630.0
568,0.589,0.442,-8.517,0.0291,0.334,0.000424,0.0904,122.688,224320.0,120556550.0
569,0.375,0.893,-4.097,0.0406,0.000509,0.0,0.434,174.323,258773.0,1568357013.0
571,0.331,0.558,-5.506,0.031,0.0689,1.96e-06,0.0985,150.19,303120.0,222997016.0
572,0.293,0.817,-3.786,0.039,0.458,0.0509,0.138,150.249,451320.0,310236960.0
573,0.286,0.822,-3.366,0.0381,2.31e-05,1.31e-05,0.19,90.96,276667.0,196083015.0
574,0.359,0.913,-2.865,0.0391,6.31e-05,0.0121,0.589,104.058,283787.0,120315940.0
575,0.484,0.905,-3.506,0.0481,0.146,1.13e-06,0.486,125.414,220920.0,98442003.0
578,0.491,0.561,-6.396,0.0279,0.274,2.16e-06,0.543,134.881,127600.0,42404903.0
579,0.464,0.795,-9.267,0.0926,0.0493,0.00244,0.612,158.691,202267.0,834723073.0
580,0.631,0.932,-4.142,0.0354,0.0436,0.137,0.971,122.429,213067.0,472974502.0
581,0.723,0.863,-7.89,0.0338,0.0383,0.0317,0.931,136.302,222813.0,561632246.0
582,0.634,0.63,-8.277,0.031,0.447,0.039,0.489,118.628,270773.0,470944917.0
583,0.702,0.668,-9.237,0.214,0.518,0.0,0.561,116.063,378147.0,465192981.0
584,0.783,0.878,-3.864,0.0308,0.39,0.000778,0.885,100.626,265173.0,318262316.0
585,0.429,0.554,-6.128,0.0291,0.67,0.000152,0.407,136.302,272000.0,282086014.0
586,0.432,0.389,-6.517,0.0255,0.687,0.0107,0.158,139.506,341773.0,218360742.0
587,0.795,0.71,-4.746,0.0392,0.443,0.0215,0.845,109.689,288667.0,154402021.0
588,0.32,0.62,-9.686,0.0594,0.64,6.36e-05,0.472,86.327,448720.0,149203954.0
589,0.18,0.226,-16.457,0.042,0.951,0.982,0.048,94.079,126960.0,184183799.0
590,0.286,0.0968,-16.806,0.0323,0.178,0.696,0.0395,62.881,275556.0,274717861.0
591,0.493,0.302,-12.478,0.0289,0.0404,0.834,0.157,107.425,150667.0,20954709.0
592,0.311,0.0173,-27.788,0.0348,0.927,0.964,0.0658,95.985,199423.0,99255767.0
593,0.0793,0.0301,-30.777,0.0425,0.933,0.929,0.0256,191.413,383513.0,58728084.0
594,0.448,0.336,-13.124,0.0322,0.00145,0.838,0.0364,107.351,148933.0,15024672.0
595,0.304,0.0585,-16.949,0.0351,0.59,0.928,0.0371,119.975,219093.0,67756753.0
596,0.145,0.174,-19.155,0.0396,0.516,0.633,0.132,100.089,175400.0,58570028.0
597,0.169,0.222,-15.954,0.0356,0.528,0.964,0.0397,110.877,247400.0,55582162.0
598,0.163,0.084,-19.007,0.0329,0.433,0.95,0.0345,71.028,107767.0,23482064.0
599,0.269,0.853,-4.647,0.0854,0.000249,0.000246,0.179,141.581,299533.0,221006767.0
600,0.443,0.781,-4.277,0.0377,1.33e-05,0.205,0.372,71.841,214760.0,176388309.0
601,0.206,0.965,-5.116,0.079,9.91e-06,0.827,0.168,92.615,299867.0,122225430.0
602,0.367,0.634,-6.475,0.027,0.000824,0.0759,0.0964,89.981,241533.0,100152537.0
